# Is used to indicate the line is a comment. 
# Fields that are required to add an item are indicated by an asterisk *.
# Additional fields required in order to put the item into the'Installed' state are indicated by a double asterisk **.
# The item's name must be unique within its Location.
# Values provided for make and model must match an entry from the dcTrack Make and Model lists.
# Values provided for location and cabinet must be an existing dcTrack Location and Cabinet.
# Depth Postion can be any unoccupied position on Front or Back auxilliary rails as viewed from cabinet rear.
# Cabinet Side can be any unoccupied position on Left or Right auxilliary rails as viewed from cabinet rear.
# U Position can be any unoccupied position on the designated rails that can accommodate the RU size of the item from this point and above.
# IP Address Port Name is used to assign the IP Address to  a specific item data port.  If omitted the IP Address will be assigned to the item's first data port.
# PX Username and PX Password are only used with Raritan Rack PDUs.
# SNMP Write Community String can be replaced by the appropriate set of SNMPv3 related columns if required.
# Status can be set to Planned (by default if blank or omitted) Installed or Storage.
# Operation *, Object *, Make*,Model*,Serial Number,Asset Tag,eAsset Tag,Name*,New Name,Alias,Type,Function,Contact,Contact Team,Customer,Status,Planned Decomm. Date,Planning Date,Location*,New Location,Location Reference,Cabinet**,U Position,Rails Used**,Orientation**,Project Number,PO Number,Purchase Price,Purchase Date,Installation Date,SLA Profile,Contract Number,Contract Amount,Contract Start Date,Contract End Date,Notes,Custom Field Request Note,Custom Field Room Sensor,IP Address,IP Address Port Name,Proxy Index,SNMP3 Enabled,SNMP3 User Name,SNMP3 Authorization Level,SNMP3 Authorization Protocol,SNMP3 Authorization PassKey,SNMP3 Privacy Protocol,SNMP3 Privacy PassKey,SNMP Write Community String,PX User Name,PX Password,Group,No. in Group,is Archived
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A7700090","","","3B09B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B09","2","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.124","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600027","","","3B09R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B09","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.124","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A7700029","","","3B09R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B09","2","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.124","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600420","","","3B10B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B10","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.125","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600305","","","3B10B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B10","2","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.125","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600176","","","3B10R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B10","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.125","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600072","","","3B10R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B10","2","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.125","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600556","","","3B11B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B11","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.126","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600344","","","3B11B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B11","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.126","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600247","","","3B11R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B11","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.126","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600203","","","3B11R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B11","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.126","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600370","","","3B12B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B12","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.127","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600232","","","3B12R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B12","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.127","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600416","","","3B13B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B13","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.128","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600172","","","3B13R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B13","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-33","10.218.76.128","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600322","","","3B21B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B21","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.136","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600243","","","3B21R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B21","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.136","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600549","","","3B22B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B22","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.137","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600056","","","3B22R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B22","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.137","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600459","","","3B23B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B23","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.138","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600051","","","3B23R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B23","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.138","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600480","","","3B24B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B24","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.139","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600179","","","3B24R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B24","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-35","10.218.76.139","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600112","","","3B25B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B25","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.140","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600101","","","3B25B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B25","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.140","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600107","","","3B25B3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B25","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.140","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600005","","","3B25R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B25","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.140","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600013","","","3B25R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B25","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.140","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600021","","","3B25R3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B25","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.140","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600100","","","3B26B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B26","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.141","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600114","","","3B26B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B26","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.141","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600094","","","3B26B3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B26","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.141","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600016","","","3B26R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B26","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.141","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600028","","","3B26R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B26","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.141","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600040","","","3B26R3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B26","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.141","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600110","","","3B27B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B27","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.142","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600072","","","3B27B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B27","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.142","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600071","","","3B27B3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B27","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.142","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600044","","","3B27R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B27","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.142","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600035","","","3B27R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B27","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.142","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600043","","","3B27R3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B27","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-26","10.218.76.142","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600082","","","3B29B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B29","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-27","10.218.76.144","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600117","","","3B29B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B29","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-27","10.218.76.144","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K2","13B6600070","","","3B29B3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B29","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-27","10.218.76.144","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600014","","","3B29R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B29","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-27","10.218.76.144","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600046","","","3B29R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B29","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-27","10.218.76.144","Eth01","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1811V-K1","13B6600020","","","3B29R3","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B29","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-27","10.218.76.144","Eth01","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600477","","","3B36B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B36","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-28","10.218.76.147","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600233","","","3B36R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B36","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-28","10.218.76.147","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600506","","","3B37B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B37","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-28","10.218.76.148","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600118","","","3B37R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B37","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-28","10.218.76.148","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600419","","","3B38B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B38","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-29","10.218.76.149","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600082","","","3B38R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B38","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-29","10.218.76.149","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600473","","","3B39B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B39","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-29","10.218.76.150","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600199","","","3B39R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B39","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-29","10.218.76.150","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600507","","","3B40B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B40","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-29","10.218.76.151","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
